회사명,거래소코드,회계년도,[제조]이자보상배율(이자비용)(IFRS),[제조]* (정상)영업손익(보고서기재)(IFRS),[제조]   이자비용(IFRS),[제조]이자보상배율(이자비용)(IFRS연결),[제조]* (정상)영업손익(보고서기재)(IFRS연결),[제조]   이자비용(IFRS연결)
(주)토비스,051360,2011/12,9.28,16999770,1831963,8.73,16022097,1834539
(주)토비스,051360,2012/12,7.38,9445117,1279040,6.41,8811936,1375276
(주)토비스,051360,2013/12,14.62,17183723,1175244,12.02,16186626,1346911
(주)토비스,051360,2014/12,79.96,54414153,680503,73.79,53297943,722338
(주)토비스,051360,2015/12,71.96,33428355,464569,30.31,31211297,1029706
(주)토비스,051360,2016/12,53.09,23387407,440554,26.7,23461780,878685
(주)토비스,051360,2017/12,45.16,19366097,428810,17.48,20620529,1179719
(주)토비스,051360,2018/12,44.93,25582735,569366,20.93,28506963,1362008
(주)토비스,051360,2019/12,48.45,28199608,581986,20.46,30657766,1498252
(주)토비스,051360,2020/12,3.03,1390010,459469,-4.1,-5586800,1362739
(주)토탈소프트뱅크,045340,2010/12,311.41,558351,1793,,,
(주)토탈소프트뱅크,045340,2011/12,-47.57,-1852321,38941,,,
(주)토탈소프트뱅크,045340,2012/12,-40.02,-1912252,47778,,,
(주)토탈소프트뱅크,045340,2013/12,-57.39,-2394476,41724,,,
(주)토탈소프트뱅크,045340,2014/12,8.1,520480,64284,,,
(주)토탈소프트뱅크,045340,2015/12,-15.07,-1413119,93748,,,
(주)토탈소프트뱅크,045340,2016/12,8.47,816362,96403,,,
(주)토탈소프트뱅크,045340,2017/12,3.33,413725,124341,,,
(주)토탈소프트뱅크,045340,2018/12,15.39,1952851,126912,,,
(주)토탈소프트뱅크,045340,2019/12,25.5,2429508,95275,,,
(주)토탈소프트뱅크,045340,2020/12,56.68,2552360,45033,,,
(주)톱텍,108230,2010/12,35.51,12115886,341157,19.76,11767370,595623
(주)톱텍,108230,2011/12,76.16,25089058,329445,,,
(주)톱텍,108230,2012/12,28.84,10582672,366962,27.62,10136322,366962
(주)톱텍,108230,2013/12,8.44,23331188,2764309,7.02,19495902,2777590
(주)톱텍,108230,2014/12,6.82,20182440,2958770,4.73,14235984,3010827
(주)톱텍,108230,2015/12,11.89,24908253,2094042,8.93,19471489,2181051
(주)톱텍,108230,2016/12,69.63,46373010,665984,51.76,42012800,811731
(주)톱텍,108230,2017/12,106.89,205262489,1920360,103.12,211698457,2052896
(주)톱텍,108230,2018/12,35.5,9014140,253895,26.17,8227065,314321
(주)톱텍,108230,2019/12,1.97,2793707,1420900,-1.75,-6564372,3745160
(주)톱텍,108230,2020/12,129.87,19275272,148425,24.95,28865078,1157111
(주)투비소프트,079970,2010/12,999999999,2002074,0,,,
(주)투비소프트,079970,2011/12,999999999,2102807,0,,,
(주)투비소프트,079970,2012/12,1970.2,3073516,1560,1975.06,3081088,1560
(주)투비소프트,079970,2013/12,15.76,3538453,224502,15.81,3549051,224502
(주)투비소프트,079970,2014/12,22.31,1717850,76996,29.78,2293302,76996
(주)투비소프트,079970,2015/12,4379.68,1655521,378,2867.48,1083906,378
(주)투비소프트,079970,2016/12,3.2,2608272,814842,3.15,2563644,814842
(주)투비소프트,079970,2017/12,-6.76,-5889743,871395,-8.82,-10006674,1133931
(주)투비소프트,079970,2018/12,-3.02,-4559129,1509777,-4.83,-9419308,1948224
(주)투비소프트,079970,2019/12,-3.35,-4304491,1286001,-6.45,-10802300,1674558
(주)투비소프트,079970,2020/12,0.83,2501567,3009262,-0.61,-1985097,3243382
(주)툴젠,199800,2012/12,,,,,,
(주)툴젠,199800,2013/12,,,,,,
(주)툴젠,199800,2014/12,,,,,,
(주)툴젠,199800,2015/12,-1.38,-216112,157060,,,
(주)툴젠,199800,2016/12,-115.41,-2731900,23671,,,
(주)툴젠,199800,2017/12,-176.35,-4062666,23038,,,
(주)툴젠,199800,2018/12,-386.06,-8331617,21581,,,
(주)툴젠,199800,2019/12,-1498.68,-16576903,11061,,,
(주)툴젠,199800,2020/12,-459.22,-14781529,32188,,,
(주)트라이써클,034010,2010/12,-18.37,-9464313,515282,-16.8,-10767806,641113
(주)트라이써클,034010,2011/12,-6.06,-5179679,855332,-4.8,-5779155,1203945
(주)트레이스,052290,2010/12,2.49,1418985,570586,3.07,1857330,605392
(주)트레이스,052290,2011/12,0.19,398135,2150054,0.28,607843,2205541
(주)트레이스,052290,2012/12,0.04,82871,2277304,0.29,671146,2348045
(주)트레이스,052290,2013/12,-0.55,-1616740,2955525,-1.51,-4809801,3187210
(주)트레이스,052290,2014/12,-3.97,-14061301,3542697,-4.05,-15659910,3866677
(주)트레이스,052290,2015/12,-5.17,-7481236,1446735,-4.88,-8704314,1783313
(주)트레이스,052290,2016/12,0.5,514989,1032925,-0.72,-959469,1338923
(주)트레이스,052290,2017/12,-9.53,-12488318,1310021,-9.14,-14260231,1560997
(주)트루윈,105550,2010/12,2.26,2426786,1075252,,,
(주)트루윈,105550,2011/12,1.01,1248650,1236151,,,
(주)트루윈,105550,2012/12,1.15,1347251,1169083,,,
(주)트루윈,105550,2013/12,6.73,8806217,1308874,,,
(주)트루윈,105550,2014/12,3.44,2979543,866937,,,
(주)트루윈,105550,2015/12,-2.6,-3112851,1195444,,,
(주)트루윈,105550,2016/12,-11.88,-14859001,1250692,,,
(주)트루윈,105550,2017/12,-1.56,-2484733,1592229,,,
(주)트루윈,105550,2018/12,1.46,1812979,1244706,,,
(주)트루윈,105550,2019/12,-2.19,-3230131,1472720,,,
(주)트루윈,105550,2020/12,0.38,1301376,3416762,0.38,1301376,3416762
(주)트윔,290090,2017/12,,38794108,104,,38678595,233
(주)트윔,290090,2018/12,-46023.86,-4602386,100,-46390.25,-4639025,100
(주)트윔,290090,2019/12,-274.83,-3486212,12685,-274.59,-3515283,12802
(주)트윔,290090,2020/12,184.19,2590572,14065,168.83,2608427,15450
(주)특수건설,026150,2010/12,4.99,2634124,527377,,,
(주)특수건설,026150,2011/12,-3.35,-3820231,1138864,,,
(주)특수건설,026150,2012/12,0.38,528140,1373836,,,
(주)특수건설,026150,2013/12,-2.3,-4807360,2089818,,,
(주)특수건설,026150,2014/12,-6.59,-13038102,1977381,,,
(주)특수건설,026150,2015/12,1.22,1413338,1163130,,,
(주)특수건설,026150,2016/12,0.68,659450,963671,,,
(주)특수건설,026150,2017/12,3.15,2677825,849529,3.14,2666819,849529
(주)특수건설,026150,2018/12,0.98,849342,871066,1.29,1119721,871066
(주)특수건설,026150,2019/12,0.83,1139178,1375095,0.65,894458,1378053
(주)특수건설,026150,2020/12,3.56,4898652,1374519,2.56,3520917,1377012
(주)티라유텍,322180,2018/12,,1714366,373212,,,
(주)티라유텍,322180,2019/12,8.71,2220862,255005,,,
(주)티라유텍,322180,2020/12,-33.6,-1330950,39614,,,
(주)티로보틱스,117730,2010/12,,,,,,
(주)티로보틱스,117730,2011/12,,,,,,
(주)티로보틱스,117730,2012/12,,,,,,
(주)티로보틱스,117730,2013/12,,,,,,
(주)티로보틱스,117730,2014/12,,,,,,
(주)티로보틱스,117730,2015/12,,,,,,
(주)티로보틱스,117730,2016/12,,,,,,
(주)티로보틱스,117730,2017/12,6.11,6386674,1045405,,,
(주)티로보틱스,117730,2018/12,7.64,5890232,770504,7.32,5641813,770504
(주)티로보틱스,117730,2019/12,-2.4,-3370106,1403095,-2.84,-3997571,1406425
(주)티로보틱스,117730,2020/12,2.59,4016604,1548168,2.24,3490643,1558832
(주)티브로드도봉강북방송,035210,2010/12,5.09,13032490,2559505,5.73,23431642,4089460
(주)티브로드도봉강북방송,035210,2011/12,4.67,12352262,2644715,6.22,21185528,3406342
(주)티브로드한빛방송,043890,2010/12,652.58,29591105,45345,32.07,63376960,1976452
(주)티브로드한빛방송,043890,2011/12,999999999,39171897,0,85.76,88244569,1028991
(주)티비씨,033830,2010/12,86.23,5029077,58324,85.56,4989947,58324
(주)티비씨,033830,2011/12,41.22,3979199,96529,40.72,3930628,96529
(주)티비씨,033830,2012/12,142.69,2552603,17889,145.96,2611031,17889
(주)티비씨,033830,2013/12,201.13,1955393,9722,202.52,1968880,9722
(주)티비씨,033830,2014/12,520.86,2096963,4026,519.56,2091755,4026
(주)티비씨,033830,2015/12,192.66,2053393,10658,187.7,2000502,10658
(주)티비씨,033830,2016/12,813.98,1855880,2280,152.74,1826482,11958
(주)티비씨,033830,2017/12,2391.55,2721587,1138,571.69,2677784,4684
(주)티비씨,033830,2018/12,227.31,2563799,11279,228,2571628,11279
(주)티비씨,033830,2019/12,519.12,5227042,10069,521.2,5247959,10069
(주)티비씨,033830,2020/12,291.38,2982563,10236,284.79,2915148,10236
(주)티사이언티픽,057680,2010/12,0.47,131769,280688,-3.93,-1789179,455258
(주)티사이언티픽,057680,2011/12,-3.97,-1461814,368429,,,
(주)티사이언티픽,057680,2012/12,-22.79,-3348074,146931,,,
(주)티사이언티픽,057680,2013/12,-16.43,-3604400,219321,-16.43,-3604400,219321
(주)티사이언티픽,057680,2014/12,2.45,1309482,534431,,,
(주)티사이언티픽,057680,2015/12,-4.62,-2102547,455196,-4.63,-2105846,455196
(주)티사이언티픽,057680,2016/12,-10.43,-6541504,627044,-11.03,-7024881,636611
(주)티사이언티픽,057680,2017/12,-2.04,-3301088,1617733,,,
(주)티사이언티픽,057680,2018/12,-0.68,-1411380,2077840,,,
(주)티사이언티픽,057680,2019/12,3.91,2031391,519381,,,
(주)티사이언티픽,057680,2020/12,1.41,725160,514831,,,
(주)티쓰리엔터테인먼트,204610,2010/12,6.19,316353,51114,-12.87,-10700052,831256
(주)티쓰리엔터테인먼트,204610,2011/12,49.1,10915324,222323,1.85,1799697,974595
(주)티쓰리엔터테인먼트,204610,2012/12,53.05,12392571,233601,16.52,10126359,613159
(주)티쓰리엔터테인먼트,204610,2013/12,20.09,9281224,461964,14.49,10289188,710032
(주)티쓰리엔터테인먼트,204610,2014/12,4.04,3493625,865437,4.43,4288968,967550
(주)티쓰리엔터테인먼트,204610,2015/12,-1.27,-1283503,1009695,-1.04,-1899319,1834600
(주)티쓰리엔터테인먼트,204610,2016/12,-0.38,-356990,941579,-2.81,-5284666,1881344
(주)티쓰리엔터테인먼트,204610,2017/12,4.43,5478211,1235999,2.74,3830740,1399959
(주)티쓰리엔터테인먼트,204610,2018/12,42.97,6906285,160731,44.15,7559498,171237
(주)티쓰리엔터테인먼트,204610,2019/12,83.35,5728603,68726,40.04,4681714,116925
(주)티쓰리엔터테인먼트,204610,2020/12,20.4,4927900,241527,9.5,3325033,349903
(주)티씨엠생명과학,228180,2013/12,,,,,,
(주)티씨엠생명과학,228180,2014/12,,,,,,
(주)티씨엠생명과학,228180,2015/12,,,,,,
(주)티씨엠생명과학,228180,2016/12,-1.78,-2160732,1210980,,,
(주)티씨엠생명과학,228180,2017/12,-1.7,-2828011,1660114,,,
(주)티씨엠생명과학,228180,2018/12,-2.17,-4094478,1884876,,,
(주)티씨엠생명과학,228180,2019/12,-2.08,-3577172,1717155,,,
(주)티씨케이,064760,2010/12,999999999,12505640,0,,,
(주)티씨케이,064760,2011/12,610.95,15435678,25265,,,
(주)티씨케이,064760,2012/12,999999999,7988372,0,,,
(주)티씨케이,064760,2013/12,999999999,3478423,0,,,
(주)티씨케이,064760,2014/12,999999999,7050055,0,,,
(주)티씨케이,064760,2015/12,999999999,16089654,0,,,
(주)티씨케이,064760,2016/12,999999999,27429967,0,,,
(주)티씨케이,064760,2017/12,999999999,47730492,0,,,
(주)티씨케이,064760,2018/12,999999999,59075768,0,,,
(주)티씨케이,064760,2019/12,5311.6,59171215,11140,,,
(주)티씨케이,064760,2020/12,5908.9,80266434,13584,,,
(주)티앤알바이오팹,246710,2015/12,,-1112280,148568,,,
(주)티앤알바이오팹,246710,2016/12,-80.13,-3100326,38692,,,
(주)티앤알바이오팹,246710,2017/12,-955.14,-4159134,4354,,,
(주)티앤알바이오팹,246710,2018/12,-1435.68,-4933880,3437,,,
(주)티앤알바이오팹,246710,2019/12,-149.08,-6859661,46013,,,
(주)티앤알바이오팹,246710,2020/12,-153.96,-5508992,35781,,,
(주)티앤엘,340570,2010/12,,,,,,
(주)티앤엘,340570,2011/12,,,,,,
(주)티앤엘,340570,2012/12,,,,,,
(주)티앤엘,340570,2013/12,,,,,,
(주)티앤엘,340570,2014/12,,,,,,
(주)티앤엘,340570,2015/12,,,,,,
(주)티앤엘,340570,2016/12,,,,,,
(주)티앤엘,340570,2017/12,,,,,,
(주)티앤엘,340570,2018/12,,,,,,
(주)티앤엘,340570,2019/12,79.09,7723818,97662,79.09,7724276,97662
(주)티앤엘,340570,2020/12,331.28,9387762,28338,338.39,9592475,28347
(주)티에스넥스젠,043220,2010/12,0.1,114780,1156734,,,
(주)티에스넥스젠,043220,2011/12,-3.12,-2042200,654255,,,
(주)티에스넥스젠,043220,2012/12,-17.98,-4005075,222708,,,
(주)티에스넥스젠,043220,2013/12,-0.79,-669083,850233,,,
(주)티에스넥스젠,043220,2014/12,0.21,247394,1166355,0.05,64607,1255468
(주)티에스넥스젠,043220,2015/12,-8.29,-7702053,928962,-10.54,-9896724,939122
(주)티에스넥스젠,043220,2016/12,-5.15,-4780879,927433,-7.16,-7963366,1112431
(주)티에스넥스젠,043220,2017/12,-3.84,-9006102,2344737,-4.04,-10156005,2512756
(주)티에스넥스젠,043220,2018/12,-8.12,-10958306,1349072,-8.22,-12488709,1518456
(주)티에스넥스젠,043220,2019/12,1.2,3219403,2680819,1.19,3388671,2839394
(주)티에스넥스젠,043220,2020/12,1.49,1417728,950535,2.25,2465069,1094977
(주)티에스아이,277880,2015/12,,,,,,
(주)티에스아이,277880,2016/12,,,,,,
(주)티에스아이,277880,2017/12,,,,,,
(주)티에스아이,277880,2018/12,8.34,4902053,587474,8.66,5087074,587681
(주)티에스아이,277880,2019/12,12.53,5657357,451430,12.83,5846303,455744
(주)티에스아이,277880,2020/12,-4.09,-942327,230373,-3.79,-884230,233074
(주)티에스엠텍,066350,2010/12,1.45,15022182,10384122,,,
(주)티에스엠텍,066350,2011/12,2.07,24629020,11911392,,,
(주)티에스엠텍,066350,2012/12,1.72,20532425,11970029,,,
(주)티에스엠텍,066350,2013/12,-1.48,-16636591,11271429,,,
(주)티에스엠텍,066350,2014/12,-1.97,-19214512,9729117,,,
(주)티에스이,131290,2010/12,999999999,9989234,0,19.9,11840943,595121
(주)티에스이,131290,2011/12,999999999,15568878,0,14.85,20643595,1390369
(주)티에스이,131290,2012/12,999999999,2313908,0,3.84,4882164,1271991
(주)티에스이,131290,2013/12,999999999,1251199,0,2.92,3151072,1079138
(주)티에스이,131290,2014/12,999999999,5359427,0,8.73,9306812,1066125
(주)티에스이,131290,2015/12,999999999,-2066680,0,0.53,516508,968279
(주)티에스이,131290,2016/12,999999999,-12258048,0,-21.96,-12653775,576238
(주)티에스이,131290,2017/12,999999999,14650878,0,29.57,22818398,771797
(주)티에스이,131290,2018/12,999999999,14099969,0,22.89,14834007,648029
(주)티에스이,131290,2019/12,4812.14,18286149,0,33.85,20664362,595578
(주)티에스이,131290,2020/12,14805.57,35829472,2420,132.84,42710294,321516
(주)티에스트릴리온,284610,2015/12,,,,,,
(주)티에스트릴리온,284610,2016/12,,,,,,
(주)티에스트릴리온,284610,2017/12,,,,,,
(주)티에스트릴리온,284610,2018/12,29.96,3179164,106120,32.24,3421248,106120
(주)티에스트릴리온,284610,2019/12,9.37,4365771,465807,10.32,4806169,465807
(주)티에스트릴리온,317240,2019/12,,,,,,
(주)티에스트릴리온,317240,2020/12,8.68,3393348,390921,9.36,3660868,390966
(주)티에프이,425420,2013/12,,,,,,
(주)티에프이,425420,2014/12,,,,,,
(주)티에프이,425420,2015/12,,,,,,
(주)티에프이,425420,2016/12,,,,,,
(주)티에프이,425420,2017/12,,,,,,
(주)티에프이,425420,2018/12,,,,,,
(주)티에프이,425420,2019/12,,,,,,
(주)티에프이,425420,2020/12,,,,,,
(주)티엘비,356860,2011/12,,,,,,
(주)티엘비,356860,2012/12,,,,,,
(주)티엘비,356860,2013/12,,,,,,
(주)티엘비,356860,2014/12,,,,,,
(주)티엘비,356860,2015/12,,,,,,
(주)티엘비,356860,2016/12,,,,,,
(주)티엘비,356860,2017/12,,,,,,
(주)티엘비,356860,2018/12,,,,,,
(주)티엘비,356860,2019/12,,,,,,
(주)티엘비,356860,2020/12,29.86,14921426,499759,30.22,15157105,501534
(주)티엘아이,062860,2010/12,12.11,12402578,1023869,9.31,11356161,1219405
(주)티엘아이,062860,2011/12,-8.99,-7122249,792375,-0.06,-316649,5033372
(주)티엘아이,062860,2012/12,12.71,6435103,506381,4.17,11519457,2760883
(주)티엘아이,062860,2013/12,16.83,4323166,256905,-2.86,-4970958,1736852
(주)티엘아이,062860,2014/12,1573.52,7674039,4877,4.19,7082034,1690895
(주)티엘아이,062860,2015/12,475.66,6155050,12940,1.63,2869605,1761898
(주)티엘아이,062860,2016/12,-3469.95,-2085437,601,-19.01,-1034265,54414
(주)티엘아이,062860,2017/12,999999999,-4439392,0,999999999,-3969190,0
(주)티엘아이,062860,2018/12,999999999,-18707006,0,999999999,-18996290,0
(주)티엘아이,062860,2019/12,203.59,1465475,7198,35.2,253402,7198
(주)티엘아이,062860,2020/12,-614.77,-4586184,7460,-1054.21,-7863322,7459
(주)티움바이오,321550,2018/12,,-5240977,0,,,
(주)티움바이오,321550,2019/12,-408.77,-8019654,19619,,,
(주)티움바이오,321550,2020/12,-275.36,-11247192,40845,-325.7,-13303392,40845
(주)티케이케미칼,104480,2010/12,2.5,71359856,28533306,2.5,71359856,28533306
(주)티케이케미칼,104480,2011/12,4.8,26977413,5623025,3.8,22259714,5851449
(주)티케이케미칼,104480,2012/12,-1.81,-13688822,7582627,,,
(주)티케이케미칼,104480,2013/12,0.05,321821,7110229,,,
(주)티케이케미칼,104480,2014/12,0.42,4306736,10171657,,,
(주)티케이케미칼,104480,2015/12,1.36,9029773,6642107,,,
(주)티케이케미칼,104480,2016/12,1.16,6884597,5937060,,,
(주)티케이케미칼,104480,2017/12,1.14,9479401,8315518,,,
(주)티케이케미칼,104480,2018/12,6.23,54544399,8759868,,,
(주)티케이케미칼,104480,2019/12,1.18,10232389,8656442,1.11,9635619,8676529
(주)티케이케미칼,104480,2020/12,-2.43,-19495666,8006609,-2.59,-20797164,8024733
(주)티티씨디펜스,309900,2017/12,,,,,,
(주)티티씨디펜스,309900,2018/12,,,,,,
(주)티티씨디펜스,309900,2019/12,,,,,,
(주)티티씨디펜스,309900,2020/12,,,,,,
(주)티플랙스,081150,2010/12,4.68,7246599,1547328,4.68,7246599,1547328
(주)티플랙스,081150,2011/12,3.95,8889195,2253075,5.21,8962659,1720747
(주)티플랙스,081150,2012/12,3.32,4803417,1448020,3.55,5157195,1451873
(주)티플랙스,081150,2013/12,3.02,4075495,1350243,3.03,4086027,1350243
(주)티플랙스,081150,2014/12,2.08,4438615,2133423,2.08,4447749,2133423
(주)티플랙스,081150,2015/12,2.56,4167485,1628791,1.78,2907235,1628792
(주)티플랙스,081150,2016/12,3.01,3771602,1254447,,,
(주)티플랙스,081150,2017/12,3.63,3826924,1055073,,,
(주)티플랙스,081150,2018/12,2.93,3511191,1200246,,,
(주)티플랙스,081150,2019/12,3.33,3941478,1184162,,,
(주)티플랙스,081150,2020/12,6.47,4782732,739624,,,
(주)티피씨,130740,2010/12,9.18,4343624,473043,,,
(주)티피씨,130740,2011/12,17.46,3745038,214451,,,
(주)티피씨,130740,2012/12,9.66,2664467,275729,,,
(주)티피씨,130740,2013/12,7.82,1584623,202580,,,
(주)티피씨,130740,2014/12,10.25,2015387,196564,,,
(주)티피씨,130740,2015/12,22.84,3248689,142236,,,
(주)티피씨,130740,2016/12,11.13,3883309,348912,10.97,3854998,351287
(주)티피씨,130740,2017/12,3.56,1552663,436650,2.88,1300581,450825
(주)티피씨,130740,2018/12,1.06,1257295,1190085,0.71,1120696,1571962
(주)티피씨,130740,2019/12,1.02,1469070,1440800,0.24,535865,2233432
(주)티피씨,130740,2020/12,-0.15,-141308,916391,0.52,794841,1540380
(주)티피씨메카트로닉스,048770,2010/06,12.66,4249734,335722,,,
(주)티피씨메카트로닉스,048770,2011/06,999999999,8400586,0,999999999,9412910,0
(주)티피씨메카트로닉스,048770,2012/06,999999999,3273918,0,999999999,2730791,0
(주)티피씨메카트로닉스,048770,2013/06,999999999,2998136,0,999999999,2686251,0
(주)티피씨메카트로닉스,048770,2014/12,0.68,732918,0,0.74,951493,0
